Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG-I Stream Splitter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Multi-file Parser,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Null Renderer,enabled,Codecs,System-wide,DirectShow Editing.,Microsoft Corporation,C:\Windows\System32\qedit.dll,10.0.14393.0,C:\Windows\System32\qedit.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SAMI (CC) Reader,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Sample Grabber,enabled,Codecs,System-wide,DirectShow Editing.,Microsoft Corporation,C:\Windows\System32\qedit.dll,10.0.14393.0,C:\Windows\System32\qedit.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2 Sink,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\System32\sbe.dll,10.0.14393.0,C:\Windows\System32\sbe.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2FileScan,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\System32\sbe.dll,10.0.14393.0,C:\Windows\System32\sbe.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2MediaTypeProfile,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\System32\sbe.dll,10.0.14393.0,C:\Windows\System32\sbe.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Smart Tee Filter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\qcap.dll,10.0.14393.0,C:\Windows\System32\qcap.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,StreamBufferSink,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\System32\sbe.dll,10.0.14393.0,C:\Windows\System32\sbe.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,StreamBufferSource,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\System32\sbe.dll,10.0.14393.0,C:\Windows\System32\sbe.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VBI Codec,enabled,Codecs,System-wide,Microsoft VBI Codec,Microsoft Corporation,C:\Windows\System32\VBICodec.ax,10.0.14393.0,C:\Windows\System32\VBICodec.ax
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VBI Surface Allocator,enabled,Codecs,System-wide,VBI Surface Allocator Filter,Microsoft Corporation,C:\Windows\System32\vbisurf.ax,10.0.14393.0,C:\Windows\System32\vbisurf.ax
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VGA 16 color ditherer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Mixing Renderer 9,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Port Manager,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Video Renderer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,VPS Decoder,enabled,Codecs,System-wide,Microsoft Teletext Server,Microsoft Corporation,C:\Windows\System32\WSTPager.ax,10.0.14393.0,C:\Windows\System32\WSTPager.ax
16/07/2016 14:18:48,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Wave Parser,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\System32\quartz.dll,10.0.14393.0,C:\Windows\System32\quartz.dll
16/07/2016 14:18:52,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WM ASF Reader,enabled,Codecs,System-wide,DirectShow ASF Support,Microsoft Corporation,C:\Windows\System32\qasf.dll,12.0.14393.0,C:\Windows\System32\qasf.dll
16/07/2016 14:18:52,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WM ASF Writer,enabled,Codecs,System-wide,DirectShow ASF Support,Microsoft Corporation,C:\Windows\System32\qasf.dll,12.0.14393.0,C:\Windows\System32\qasf.dll
16/07/2016 14:19:58,HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,WST Pager,enabled,Codecs,System-wide,Microsoft Teletext Server,Microsoft Corporation,C:\Windows\System32\WSTPager.ax,10.0.14393.0,C:\Windows\System32\WSTPager.ax
16/07/2016 14:24:56,HKLM\Software\Classes\CLSID\{7ED96837-96F0-4812-B211-F13C24117ED3}\Instance,,,Codecs,System-wide,,,,,
16/07/2016 14:20:01,HKLM\Software\Classes\CLSID\{7ED96837-96F0-4812-B211-F13C24117ED3}\Instance,{5FDD51E2-A9D0-44CE-8C8D-162BA0C591A0},enabled,Codecs,System-wide,Microsoft Camera Codec Pack,Microsoft Corporation,C:\Windows\System32\WindowsCodecsRaw.dll,10.0.14393.0,C:\Windows\System32\WindowsCodecsRaw.dll
25/07/2026 00:02:58,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,,,Codecs,System-wide,,,,,
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,midimapper,enabled,Codecs,System-wide,Microsoft MIDI Mapper,Microsoft Corporation,C:\Windows\SysWoW64\midimap.dll,10.0.14393.0,midimap.dll
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.imaadpcm,enabled,Codecs,System-wide,IMA ADPCM CODEC for MSACM,Microsoft Corporation,C:\Windows\SysWoW64\imaadp32.acm,10.0.14393.0,imaadp32.acm
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.l3acm,enabled,Codecs,System-wide,MPEG Layer-3 Audio Codec for MSACM,Fraunhofer Institut Integrierte Schaltungen IIS,C:\Windows\SysWOW64\l3codeca.acm,1.9.0.401,C:\Windows\SysWOW64\l3codeca.acm
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msadpcm,enabled,Codecs,System-wide,Microsoft ADPCM CODEC for MSACM,Microsoft Corporation,C:\Windows\SysWoW64\msadp32.acm,10.0.14393.0,msadp32.acm
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msg711,enabled,Codecs,System-wide,Microsoft CCITT G.711 (A-Law and u-Law) CODEC for MSACM,Microsoft Corporation,C:\Windows\SysWoW64\msg711.acm,10.0.14393.0,msg711.acm
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,msacm.msgsm610,enabled,Codecs,System-wide,Microsoft GSM 6.10 Audio CODEC for MSACM,Microsoft Corporation,C:\Windows\SysWoW64\msgsm32.acm,10.0.14393.0,msgsm32.acm
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.cvid,enabled,Codecs,System-wide,Cinepak® Codec,Radius Inc.,C:\Windows\SysWoW64\iccvid.dll,1.10.0.12,iccvid.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.i420,enabled,Codecs,System-wide,Intel Indeo(R) Video YUV Codec,Microsoft Corporation,C:\Windows\SysWoW64\iyuv_32.dll,10.0.14393.0,iyuv_32.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.iyuv,enabled,Codecs,System-wide,Intel Indeo(R) Video YUV Codec,Microsoft Corporation,C:\Windows\SysWoW64\iyuv_32.dll,10.0.14393.0,iyuv_32.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.mrle,enabled,Codecs,System-wide,Microsoft RLE Compressor,Microsoft Corporation,C:\Windows\SysWoW64\msrle32.dll,10.0.14393.0,msrle32.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.msvc,enabled,Codecs,System-wide,Microsoft Video 1 Compressor,Microsoft Corporation,C:\Windows\SysWoW64\msvidc32.dll,10.0.14393.0,msvidc32.dll
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.uyvy,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,Microsoft Corporation,C:\Windows\SysWoW64\msyuv.dll,10.0.14393.0,msyuv.dll
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yuy2,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,Microsoft Corporation,C:\Windows\SysWoW64\msyuv.dll,10.0.14393.0,msyuv.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yvu9,enabled,Codecs,System-wide,Toshiba Video Codec,Microsoft Corporation,C:\Windows\SysWoW64\tsbyuv.dll,10.0.14393.0,tsbyuv.dll
16/07/2016 14:19:08,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,vidc.yvyu,enabled,Codecs,System-wide,Microsoft UYVY Video Decompressor,Microsoft Corporation,C:\Windows\SysWoW64\msyuv.dll,10.0.14393.0,msyuv.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32,wavemapper,enabled,Codecs,System-wide,Microsoft Sound Mapper,Microsoft Corporation,C:\Windows\SysWoW64\msacm32.drv,10.0.14393.0,msacm32.drv
12/09/2016 12:30:12,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,,,Codecs,System-wide,,,,,
16/07/2016 14:19:09,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AC3 Parser Filter,enabled,Codecs,System-wide,DirectShow MPEG-2 Splitter.,Microsoft Corporation,C:\Windows\SysWOW64\mpg2splt.ax,10.0.14393.0,C:\Windows\SysWOW64\mpg2splt.ax
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,ACM Wrapper,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AVI Decompressor,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AVI Draw Filter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AVI mux,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qcap.dll,10.0.14393.0,C:\Windows\SysWOW64\qcap.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AVI Splitter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,AVI/WAV File Source,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,BDA MPEG2 Transport Information Filter,enabled,Codecs,System-wide,Microsoft Transport Information Filter for MPEG2 based networks.,Microsoft Corporation,C:\Windows\SysWOW64\psisrndr.ax,10.0.14393.0,C:\Windows\SysWOW64\psisrndr.ax
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Closed Captions Analysis Filter,enabled,Codecs,System-wide,CCA DirectShow Filter.,Microsoft Corporation,C:\Windows\SysWOW64\cca.dll,10.0.14393.0,C:\Windows\SysWOW64\cca.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Color Space Converter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Default Video Renderer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,DV Muxer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdv.dll,10.0.14393.0,C:\Windows\SysWOW64\qdv.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,DV Splitter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdv.dll,10.0.14393.0,C:\Windows\SysWOW64\qdv.dll
16/07/2016 14:19:07,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,DV Video Decoder,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdv.dll,10.0.14393.0,C:\Windows\SysWOW64\qdv.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,DVD Navigator,enabled,Codecs,System-wide,DirectShow DVD PlayBack Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdvd.dll,10.0.14393.0,C:\Windows\SysWOW64\qdvd.dll
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Enhanced Video Renderer,enabled,Codecs,System-wide,Enhanced Video Renderer DLL,Microsoft Corporation,C:\Windows\SysWOW64\evr.dll,10.0.14393.0,C:\Windows\SysWOW64\evr.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,File Source (Async.),enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,File Source (URL),enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,File stream renderer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,File Writer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qcap.dll,10.0.14393.0,C:\Windows\SysWOW64\qcap.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Infinite Pin Tee Filter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qcap.dll,10.0.14393.0,C:\Windows\SysWOW64\qcap.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Internal Text Renderer,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Line 21 Decoder,enabled,Codecs,System-wide,DirectShow DVD PlayBack Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdvd.dll,10.0.14393.0,C:\Windows\SysWOW64\qdvd.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Line 21 Decoder 2,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Microsoft DTV-DVD Video Decoder,enabled,Codecs,System-wide,Microsoft DTV-DVD Video Decoder,Microsoft Corporation,C:\Windows\SysWOW64\msmpeg2vdec.dll,10.0.14393.0,C:\Windows\SysWOW64\msmpeg2vdec.dll
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Microsoft MPEG-2 Audio Encoder,enabled,Codecs,System-wide,Microsoft MPEG-2 Encoder,Microsoft Corporation,C:\Windows\SysWOW64\msmpeg2enc.dll,10.0.14393.0,C:\Windows\SysWOW64\msmpeg2enc.dll
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Microsoft MPEG-2 Encoder,enabled,Codecs,System-wide,Microsoft MPEG-2 Encoder,Microsoft Corporation,C:\Windows\SysWOW64\msmpeg2enc.dll,10.0.14393.0,C:\Windows\SysWOW64\msmpeg2enc.dll
16/07/2016 14:18:17,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Microsoft MPEG-2 Video Encoder,enabled,Codecs,System-wide,Microsoft MPEG-2 Encoder,Microsoft Corporation,C:\Windows\SysWOW64\msmpeg2enc.dll,10.0.14393.0,C:\Windows\SysWOW64\msmpeg2enc.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MIDI Parser,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MJPEG Decompressor,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG Audio Codec,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG Video Codec,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:09,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG-2 Demultiplexer,enabled,Codecs,System-wide,DirectShow MPEG-2 Splitter.,Microsoft Corporation,C:\Windows\SysWOW64\mpg2splt.ax,10.0.14393.0,C:\Windows\SysWOW64\mpg2splt.ax
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG-2 Sections and Tables,enabled,Codecs,System-wide,Microsoft MPEG-2 Section and Table Acquisition Module,Microsoft Corporation,C:\Windows\SysWOW64\Mpeg2Data.ax,10.0.14393.0,C:\Windows\SysWOW64\Mpeg2Data.ax
16/07/2016 14:19:09,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG-2 Splitter,enabled,Codecs,System-wide,DirectShow MPEG-2 Splitter.,Microsoft Corporation,C:\Windows\SysWOW64\mpg2splt.ax,10.0.14393.0,C:\Windows\SysWOW64\mpg2splt.ax
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Mpeg-2 Video Stream Analysis,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\SysWOW64\sbe.dll,10.0.14393.0,C:\Windows\SysWOW64\sbe.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,MPEG-I Stream Splitter,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Multi-file Parser,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Null Renderer,enabled,Codecs,System-wide,DirectShow Editing.,Microsoft Corporation,C:\Windows\SysWOW64\qedit.dll,10.0.14393.0,C:\Windows\SysWOW64\qedit.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Overlay Mixer,enabled,Codecs,System-wide,DirectShow DVD PlayBack Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdvd.dll,10.0.14393.0,C:\Windows\SysWOW64\qdvd.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Overlay Mixer2,enabled,Codecs,System-wide,DirectShow DVD PlayBack Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\qdvd.dll,10.0.14393.0,C:\Windows\SysWOW64\qdvd.dll
16/07/2016 14:19:06,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SAMI (CC) Reader,enabled,Codecs,System-wide,DirectShow Runtime.,Microsoft Corporation,C:\Windows\SysWOW64\quartz.dll,10.0.14393.0,C:\Windows\SysWOW64\quartz.dll
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,Sample Grabber,enabled,Codecs,System-wide,DirectShow Editing.,Microsoft Corporation,C:\Windows\SysWOW64\qedit.dll,10.0.14393.0,C:\Windows\SysWOW64\qedit.dll
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2 Sink,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\SysWOW64\sbe.dll,10.0.14393.0,C:\Windows\SysWOW64\sbe.dll
16/07/2016 14:20:00,HKLM\Software\Wow6432Node\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance,SBE2FileScan,enabled,Codecs,System-wide,DirectShow Stream Buffer Filter.,Microsoft Corporation,C:\Windows\SysWOW64\sbe.dll,10.0.14393.0,C:\Windows\SysWOW64\sbe.dll
