
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright © 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,AcpiDev,enabled,Drivers,System-wide,ACPI Devices driver: ACPI Devices Driver,Microsoft Corporation,C:\Windows\System32\drivers\AcpiDev.sys,10.0.19041.1,C:\Windows\System32\drivers\AcpiDev.sys
07/12/2019 09:08:09,HKLM\System\CurrentControlSet\Services,acpiex,enabled,Drivers,System-wide,Microsoft ACPIEx Driver: ACPIEx Driver,Microsoft Corporation,C:\Windows\System32\Drivers\acpiex.sys,10.0.19041.1,C:\Windows\System32\Drivers\acpiex.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,acpipagr,enabled,Drivers,System-wide,ACPI Processor Aggregator Driver: ACPI Processor Aggregator Device Driver,Microsoft Corporation,C:\Windows\System32\drivers\acpipagr.sys,10.0.19041.1,C:\Windows\System32\drivers\acpipagr.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,AcpiPmi,enabled,Drivers,System-wide,ACPI Power Meter Driver: ACPI Power Metering Driver,Microsoft Corporation,C:\Windows\System32\drivers\acpipmi.sys,10.0.19041.1,C:\Windows\System32\drivers\acpipmi.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,acpitime,enabled,Drivers,System-wide,ACPI Wake Alarm Driver: ACPI Wake Alarm,Microsoft Corporation,C:\Windows\System32\drivers\acpitime.sys,10.0.19041.1,C:\Windows\System32\drivers\acpitime.sys
25/07/2026 02:00:26,HKLM\System\CurrentControlSet\Services,Acx01000,enabled,Drivers,System-wide,Acx01000: Audio KMDF Class Extension,Microsoft Corporation,C:\Windows\system32\drivers\Acx01000.sys,10.0.19041.5794,C:\Windows\system32\drivers\Acx01000.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,ADP80XX,enabled,Drivers,System-wide,ADP80XX: PMC-Sierra Storport  Driver For SPC8x6G SAS/SATA controller,PMC-Sierra,C:\Windows\System32\drivers\ADP80XX.SYS,1.3.0.10769,C:\Windows\System32\drivers\ADP80XX.SYS
25/07/2026 02:01:23,HKLM\System\CurrentControlSet\Services,AFD,enabled,Drivers,System-wide,Ancillary Function Driver for Winsock: Ancillary Function Driver for Winsock,Microsoft Corporation,C:\Windows\system32\drivers\afd.sys,10.0.19041.6456,C:\Windows\system32\drivers\afd.sys
25/07/2026 02:01:38,HKLM\System\CurrentControlSet\Services,afunix,enabled,Drivers,System-wide,afunix: AF_UNIX socket provider,Microsoft Corporation,C:\Windows\system32\drivers\afunix.sys,10.0.19041.6216,C:\Windows\system32\drivers\afunix.sys
25/07/2026 02:01:32,HKLM\System\CurrentControlSet\Services,ahcache,enabled,Drivers,System-wide,Application Compatibility Cache: Cache Compatibility Data and Attributes for Individual PE File,Microsoft Corporation,C:\Windows\system32\DRIVERS\ahcache.sys,10.0.19041.6157,C:\Windows\system32\DRIVERS\ahcache.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,amdgpio2,enabled,Drivers,System-wide,AMD GPIO Client Driver: AMD GPIO Controller Driver,"Advanced Micro Devices, Inc",C:\Windows\System32\drivers\amdgpio2.sys,2.2.0.71,C:\Windows\System32\drivers\amdgpio2.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,amdi2c,enabled,Drivers,System-wide,AMD I2C Controller Service: AMD I2C Controller Driver,"Advanced Micro Devices, Inc",C:\Windows\System32\drivers\amdi2c.sys,1.2.0.99,C:\Windows\System32\drivers\amdi2c.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,AmdK8,enabled,Drivers,System-wide,AMD K8 Processor Driver: Processor Device Driver,Microsoft Corporation,C:\Windows\System32\drivers\amdk8.sys,10.0.19041.6093,C:\Windows\System32\drivers\amdk8.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,AmdPPM,enabled,Drivers,System-wide,AMD Processor Driver: Processor Device Driver,Microsoft Corporation,C:\Windows\System32\drivers\amdppm.sys,10.0.19041.6093,C:\Windows\System32\drivers\amdppm.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,amdsata,enabled,Drivers,System-wide,amdsata: AHCI 1.3 Device Driver,Advanced Micro Devices,C:\Windows\System32\drivers\amdsata.sys,1.1.3.277,C:\Windows\System32\drivers\amdsata.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,amdsbs,enabled,Drivers,System-wide,amdsbs: AMD Technology AHCI Compatible Controller Driver for Windows - AMD64 platform,AMD Technologies Inc.,C:\Windows\System32\drivers\amdsbs.sys,3.7.1540.43,C:\Windows\System32\drivers\amdsbs.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,amdxata,enabled,Drivers,System-wide,amdxata: Storage Filter Driver,Advanced Micro Devices,C:\Windows\System32\drivers\amdxata.sys,1.1.3.277,C:\Windows\System32\drivers\amdxata.sys
25/07/2026 02:01:16,HKLM\System\CurrentControlSet\Services,AppID,enabled,Drivers,System-wide,AppID Driver: Identifies an application and enforces software restriction policies.,Microsoft Corporation,C:\Windows\system32\drivers\appid.sys,10.0.19041.5072,C:\Windows\system32\drivers\appid.sys
25/07/2026 02:01:16,HKLM\System\CurrentControlSet\Services,applockerfltr,enabled,Drivers,System-wide,Smartlocker Filter Driver: Identifies files created by authorized installers.,Microsoft Corporation,C:\Windows\system32\drivers\applockerfltr.sys,10.0.19041.5072,C:\Windows\system32\drivers\applockerfltr.sys
25/07/2026 02:02:45,HKLM\System\CurrentControlSet\Services,AppvStrm,enabled,Drivers,System-wide,AppvStrm: Microsoft App-V Streaming Mini-Filter Driver,Microsoft Corporation,C:\Windows\system32\drivers\AppvStrm.sys,10.0.19041.3636,C:\Windows\system32\drivers\AppvStrm.sys
25/07/2026 02:02:45,HKLM\System\CurrentControlSet\Services,AppvVemgr,enabled,Drivers,System-wide,AppvVemgr: Microsoft App-V Virtual Environment Manager Driver,Microsoft Corporation,C:\Windows\system32\drivers\AppvVemgr.sys,10.0.19041.3636,C:\Windows\system32\drivers\AppvVemgr.sys
25/07/2026 02:02:45,HKLM\System\CurrentControlSet\Services,AppvVfs,enabled,Drivers,System-wide,AppvVfs: Microsoft App-V VFS Mini-Filter Driver,Microsoft Corporation,C:\Windows\system32\drivers\AppvVfs.sys,10.0.19041.3636,C:\Windows\system32\drivers\AppvVfs.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,arcsas,enabled,Drivers,System-wide,Adaptec SAS/SATA-II RAID Storport's Miniport Driver: Adaptec SAS RAID WS03 Driver,"PMC-Sierra, Inc.",C:\Windows\System32\drivers\arcsas.sys,7.5.0.32048,C:\Windows\System32\drivers\arcsas.sys
07/12/2019 09:09:07,HKLM\System\CurrentControlSet\Services,AsyncMac,enabled,Drivers,System-wide,RAS Asynchronous Media Driver: RAS Asynchronous Media Driver,Microsoft Corporation,C:\Windows\System32\drivers\asyncmac.sys,10.0.19041.1,C:\Windows\System32\drivers\asyncmac.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,atapi,enabled,Drivers,System-wide,IDE Channel: ATAPI IDE Miniport Driver,Microsoft Corporation,C:\Windows\System32\drivers\atapi.sys,10.0.19041.3636,C:\Windows\System32\drivers\atapi.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,b06bdrv,enabled,Drivers,System-wide,QLogic Network Adapter VBD: QLogic Gigabit Ethernet VBD,QLogic Corporation,C:\Windows\System32\drivers\bxvbda.sys,7.12.31.105,C:\Windows\System32\drivers\bxvbda.sys
07/12/2019 09:08:41,HKLM\System\CurrentControlSet\Services,bam,enabled,Drivers,System-wide,Background Activity Moderator Driver: Controls activity of background applications,Microsoft Corporation,C:\Windows\system32\drivers\bam.sys,10.0.19041.1,C:\Windows\system32\drivers\bam.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BasicDisplay,enabled,Drivers,System-wide,BasicDisplay: Microsoft Basic Display Driver,Microsoft Corporation,C:\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_19e58b6267591a82\BasicDisplay.sys,10.0.19041.3636,C:\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_19e58b6267591a82\BasicDisplay.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BasicRender,enabled,Drivers,System-wide,BasicRender: Microsoft Basic Render Driver,Microsoft Corporation,C:\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_eebb5a8467eb88ec\BasicRender.sys,10.0.19041.6216,C:\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_eebb5a8467eb88ec\BasicRender.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,bcmfn2,enabled,Drivers,System-wide,bcmfn2 Service: BCM Function 2  Device Driver,Windows (R) Win 7 DDK provider,C:\Windows\System32\drivers\bcmfn2.sys,6.3.9600.17336,C:\Windows\System32\drivers\bcmfn2.sys
07/12/2019 09:09:00,HKLM\System\CurrentControlSet\Services,Beep,enabled,Drivers,System-wide,Beep: BEEP Driver,Microsoft Corporation,C:\Windows\System32\Drivers\Beep.sys,10.0.19041.1,C:\Windows\System32\Drivers\Beep.sys
25/07/2026 02:01:08,HKLM\System\CurrentControlSet\Services,bindflt,enabled,Drivers,System-wide,Windows Bind Filter Driver: Binds filesystem namespaces to different locations and hides this remapping from the user,Microsoft Corporation,C:\Windows\system32\drivers\bindflt.sys,10.0.19041.5678,C:\Windows\system32\drivers\bindflt.sys
25/07/2026 02:00:27,HKLM\System\CurrentControlSet\Services,bowser,enabled,Drivers,System-wide,Browser: NT Lan Manager Datagram Receiver Driver,Microsoft Corporation,C:\Windows\system32\DRIVERS\bowser.sys,10.0.19041.3636,C:\Windows\system32\DRIVERS\bowser.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,BthA2dp,enabled,Drivers,System-wide,Microsoft Bluetooth A2dp driver: Bluetooth A2DP Driver,Microsoft Corporation,C:\Windows\System32\drivers\BthA2dp.sys,10.0.19041.1,C:\Windows\System32\drivers\BthA2dp.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BthEnum,enabled,Drivers,System-wide,Bluetooth Enumerator Service: Bluetooth Bus Extender,Microsoft Corporation,C:\Windows\System32\drivers\BthEnum.sys,10.0.19041.5848,C:\Windows\System32\drivers\BthEnum.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,BthHFEnum,enabled,Drivers,System-wide,Microsoft Bluetooth Hands-Free Profile driver: Bluetooth Hands-Free Audio and Call Control HID Enumerator,Microsoft Corporation,C:\Windows\System32\drivers\bthhfenum.sys,10.0.19041.1,C:\Windows\System32\drivers\bthhfenum.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BthLEEnum,enabled,Drivers,System-wide,Bluetooth Low Energy Driver: Legacy Bluetooth LE Bus Enumerator,Microsoft Corporation,C:\Windows\System32\drivers\Microsoft.Bluetooth.Legacy.LEEnumerator.sys,10.0.19041.3636,C:\Windows\System32\drivers\Microsoft.Bluetooth.Legacy.LEEnumerator.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BthMini,enabled,Drivers,System-wide,Bluetooth Radio Driver: Bluetooth Transport Extensibility Miniport Driver,Microsoft Corporation,C:\Windows\System32\drivers\BTHMINI.sys,10.0.19041.5848,C:\Windows\System32\drivers\BTHMINI.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,BTHMODEM,enabled,Drivers,System-wide,Bluetooth Modem Communications Driver: Bluetooth Communications Driver,Microsoft Corporation,C:\Windows\System32\drivers\bthmodem.sys,10.0.19041.1,C:\Windows\System32\drivers\bthmodem.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BTHPORT,enabled,Drivers,System-wide,Bluetooth Port Driver: Bluetooth Bus Driver,Microsoft Corporation,C:\Windows\System32\drivers\BTHport.sys,10.0.19041.5848,C:\Windows\System32\drivers\BTHport.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,BTHUSB,enabled,Drivers,System-wide,Bluetooth Radio USB Driver: Bluetooth Miniport Driver,Microsoft Corporation,C:\Windows\System32\drivers\BTHUSB.sys,10.0.19041.5848,C:\Windows\System32\drivers\BTHUSB.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,bttflt,enabled,Drivers,System-wide,Microsoft Hyper-V VHDPMEM BTT Filter: VHD BTT Filter Driver,Microsoft Corporation,C:\Windows\System32\drivers\bttflt.sys,10.0.19041.1,C:\Windows\System32\drivers\bttflt.sys
07/12/2019 09:07:56,HKLM\System\CurrentControlSet\Services,buttonconverter,enabled,Drivers,System-wide,Service for Portable Device Control devices: Button Converter Driver,Microsoft Corporation,C:\Windows\System32\drivers\buttonconverter.sys,10.0.19041.1,C:\Windows\System32\drivers\buttonconverter.sys
07/12/2019 09:07:47,HKLM\System\CurrentControlSet\Services,CAD,enabled,Drivers,System-wide,Charge Arbitration Driver: Charge Arbiration Driver,Microsoft Corporation,C:\Windows\System32\drivers\CAD.sys,10.0.19041.1,C:\Windows\System32\drivers\CAD.sys
25/07/2026 02:02:16,HKLM\System\CurrentControlSet\Services,cdfs,disabled,Drivers,System-wide,CD/DVD File System Reader: ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),Microsoft Corporation,C:\Windows\system32\DRIVERS\cdfs.sys,10.0.19041.3636,C:\Windows\system32\DRIVERS\cdfs.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,cdrom,enabled,Drivers,System-wide,CD-ROM Driver: SCSI CD-ROM Driver,Microsoft Corporation,C:\Windows\System32\drivers\cdrom.sys,10.0.19041.4355,C:\Windows\System32\drivers\cdrom.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,cht4iscsi,enabled,Drivers,System-wide,cht4iscsi: Chelsio iSCSI VMiniport Driver,Chelsio Communications,C:\Windows\System32\drivers\cht4sx64.sys,6.11.4.100,C:\Windows\System32\drivers\cht4sx64.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,cht4vbd,enabled,Drivers,System-wide,Chelsio Virtual Bus Driver: Virtual Bus Driver for Chelsio ® T5/T6 Chipset,Chelsio Communications,C:\Windows\System32\drivers\cht4vx64.sys,6.11.4.100,C:\Windows\System32\drivers\cht4vx64.sys
25/07/2026 02:01:08,HKLM\System\CurrentControlSet\Services,CimFS,enabled,Drivers,System-wide,CimFS: ,,C:\Windows\System32\Drivers\CimFS.sys,,C:\Windows\System32\Drivers\CimFS.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,circlass,enabled,Drivers,System-wide,Consumer IR Devices: Consumer IR Class Driver for eHome,Microsoft Corporation,C:\Windows\System32\drivers\circlass.sys,10.0.19041.1,C:\Windows\System32\drivers\circlass.sys
25/07/2026 02:01:18,HKLM\System\CurrentControlSet\Services,CldFlt,enabled,Drivers,System-wide,Windows Cloud Files Filter Driver: Cloud Files Mini Filter Driver,Microsoft Corporation,C:\Windows\system32\drivers\cldflt.sys,10.0.19041.6456,C:\Windows\system32\drivers\cldflt.sys
25/07/2026 02:01:24,HKLM\System\CurrentControlSet\Services,CLFS,enabled,Drivers,System-wide,Common Log (CLFS): General-purpose logging service,Microsoft Corporation,C:\Windows\System32\drivers\CLFS.sys,10.0.19041.6157,C:\Windows\System32\drivers\CLFS.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,CmBatt,enabled,Drivers,System-wide,Microsoft ACPI Control Method Battery Driver: Control Method Battery Driver,Microsoft Corporation,C:\Windows\System32\drivers\CmBatt.sys,10.0.19041.1,C:\Windows\System32\drivers\CmBatt.sys
25/07/2026 02:01:21,HKLM\System\CurrentControlSet\Services,CNG,enabled,Drivers,System-wide,"CNG: Kernel Cryptography, Next Generation",Microsoft Corporation,C:\Windows\System32\Drivers\cng.sys,10.0.19041.5915,C:\Windows\System32\Drivers\cng.sys
07/12/2019 09:08:37,HKLM\System\CurrentControlSet\Services,cnghwassist,disabled,Drivers,System-wide,CNG Hardware Assist algorithm provider: CNG Hardware Assist algorithm provider,Microsoft Corporation,C:\Windows\System32\DRIVERS\cnghwassist.sys,10.0.19041.1,C:\Windows\System32\DRIVERS\cnghwassist.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,CompositeBus,enabled,Drivers,System-wide,Composite Bus Enumerator Driver: Multi-Transport Composite Bus Enumerator,Microsoft Corporation,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\CompositeBus.sys,10.0.19041.1,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\CompositeBus.sys
25/07/2026 02:01:08,HKLM\System\CurrentControlSet\Services,condrv,enabled,Drivers,System-wide,Console Driver: Console Driver,Microsoft Corporation,C:\Windows\System32\drivers\condrv.sys,10.0.19041.3636,C:\Windows\System32\drivers\condrv.sys
25/07/2026 02:02:49,HKLM\System\CurrentControlSet\Services,CSC,enabled,Drivers,System-wide,Offline Files Driver: Allows network files to be used while the local computer is offline.,Microsoft Corporation,C:\Windows\system32\drivers\csc.sys,10.0.19041.5553,C:\Windows\system32\drivers\csc.sys
25/07/2026 02:01:33,HKLM\System\CurrentControlSet\Services,dam,enabled,Drivers,System-wide,Desktop Activity Moderator Driver: Controls activity of desktop applications,Microsoft Corporation,C:\Windows\system32\drivers\dam.sys,10.0.19041.5553,C:\Windows\system32\drivers\dam.sys
25/07/2026 02:01:24,HKLM\System\CurrentControlSet\Services,Dfsc,enabled,Drivers,System-wide,DFS Namespace Client Driver: Client driver for access to DFS Namespaces,Microsoft Corporation,C:\Windows\System32\Drivers\dfsc.sys,10.0.19041.4957,C:\Windows\System32\Drivers\dfsc.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,disk,enabled,Drivers,System-wide,Disk Driver: PnP Disk Driver,Microsoft Corporation,C:\Windows\System32\drivers\disk.sys,10.0.19041.4597,C:\Windows\System32\drivers\disk.sys
07/12/2019 09:07:57,HKLM\System\CurrentControlSet\Services,dmvsc,enabled,Drivers,System-wide,dmvsc: Dynamic Memory,Microsoft Corporation,C:\Windows\System32\drivers\dmvsc.sys,10.0.19041.1,C:\Windows\System32\drivers\dmvsc.sys
25/07/2026 02:00:09,HKLM\System\CurrentControlSet\Services,drmkaud,enabled,Drivers,System-wide,Microsoft Trusted Audio Drivers: Microsoft Trusted Audio Drivers,Microsoft Corporation,C:\Windows\System32\drivers\drmkaud.sys,10.0.19041.5072,C:\Windows\System32\drivers\drmkaud.sys
25/07/2026 02:00:41,HKLM\System\CurrentControlSet\Services,DXGKrnl,enabled,Drivers,System-wide,LDDM Graphics Subsystem: Controls the underlying video driver stacks to provide fully-featured display capabilities.,Microsoft Corporation,C:\Windows\System32\drivers\dxgkrnl.sys,10.0.19041.6456,C:\Windows\System32\drivers\dxgkrnl.sys
07/12/2019 09:07:53,HKLM\System\CurrentControlSet\Services,E1G60,enabled,Drivers,System-wide,Intel(R) PRO/1000 NDIS 6 Adapter Driver: Intel(R) PRO/1000 Adapter NDIS 6 deserialized driver,Intel Corporation,C:\Windows\System32\drivers\E1G6032E.sys,8.4.13.0,C:\Windows\System32\drivers\E1G6032E.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,ebdrv,enabled,Drivers,System-wide,QLogic 10 Gigabit Ethernet Adapter VBD: QLogic 10 GigE VBD,QLogic Corporation,C:\Windows\System32\drivers\evbda.sys,7.13.65.105,C:\Windows\System32\drivers\evbda.sys
25/07/2026 02:02:17,HKLM\System\CurrentControlSet\Services,EhStorClass,enabled,Drivers,System-wide,Enhanced Storage Filter Driver: Enhanced Storage Filter Driver,Microsoft Corporation,C:\Windows\System32\drivers\EhStorClass.sys,10.0.19041.3636,C:\Windows\System32\drivers\EhStorClass.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,EhStorTcgDrv,enabled,Drivers,System-wide,Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols: Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols,Microsoft Corporation,C:\Windows\System32\drivers\EhStorTcgDrv.sys,10.0.19041.1,C:\Windows\System32\drivers\EhStorTcgDrv.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,ErrDev,enabled,Drivers,System-wide,Microsoft Hardware Error Device Driver: Error Device Driver,Microsoft Corporation,C:\Windows\System32\drivers\errdev.sys,10.0.19041.1,C:\Windows\System32\drivers\errdev.sys
25/07/2026 02:00:22,HKLM\System\CurrentControlSet\Services,exfat,enabled,Drivers,System-wide,exFAT File System Driver: exFAT File System Driver,Microsoft Corporation,C:\Windows\System32\Drivers\exfat.sys,10.0.19041.6093,C:\Windows\System32\Drivers\exfat.sys
25/07/2026 02:00:22,HKLM\System\CurrentControlSet\Services,fastfat,enabled,Drivers,System-wide,FAT12/16/32 File System Driver: Note - dependance on CDROM.SYS only if required to read/write DVD-RAM media (which appears as CD class device). (Core) (All pieces),Microsoft Corporation,C:\Windows\System32\Drivers\fastfat.sys,10.0.19041.6093,C:\Windows\System32\Drivers\fastfat.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,fdc,enabled,Drivers,System-wide,Floppy Disk Controller Driver: Floppy Disk Controller Driver,Microsoft Corporation,C:\Windows\System32\drivers\fdc.sys,10.0.19041.1,C:\Windows\System32\drivers\fdc.sys
07/12/2019 09:08:09,HKLM\System\CurrentControlSet\Services,FileCrypt,enabled,Drivers,System-wide,FileCrypt: Windows sandboxing and encryption filter.,Microsoft Corporation,C:\Windows\system32\drivers\filecrypt.sys,10.0.19041.1,C:\Windows\system32\drivers\filecrypt.sys
07/12/2019 09:08:46,HKLM\System\CurrentControlSet\Services,FileInfo,enabled,Drivers,System-wide,File Information FS MiniFilter: Collects information about files in memory to be consumed by other system services.,Microsoft Corporation,C:\Windows\System32\drivers\fileinfo.sys,10.0.19041.1,C:\Windows\System32\drivers\fileinfo.sys
07/12/2019 09:08:46,HKLM\System\CurrentControlSet\Services,Filetrace,enabled,Drivers,System-wide,Filetrace: ETW File Trace Filter,Microsoft Corporation,C:\Windows\system32\drivers\filetrace.sys,10.0.19041.1,C:\Windows\system32\drivers\filetrace.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,flpydisk,enabled,Drivers,System-wide,Floppy Disk Driver: Floppy Driver,Microsoft Corporation,C:\Windows\System32\drivers\flpydisk.sys,10.0.19041.1,C:\Windows\System32\drivers\flpydisk.sys
25/07/2026 02:01:22,HKLM\System\CurrentControlSet\Services,FltMgr,enabled,Drivers,System-wide,FltMgr: File System Filter Manager Driver,Microsoft Corporation,C:\Windows\system32\drivers\fltmgr.sys,10.0.19041.6456,C:\Windows\system32\drivers\fltmgr.sys
25/07/2026 02:00:26,HKLM\System\CurrentControlSet\Services,FsDepends,enabled,Drivers,System-wide,File System Dependency Minifilter: This minifilter tracks the dependencies associated with the various nested volumes/filesystems,Microsoft Corporation,C:\Windows\System32\drivers\FsDepends.sys,10.0.19041.3636,C:\Windows\System32\drivers\FsDepends.sys
25/07/2026 02:03:13,HKLM\System\CurrentControlSet\Services,fvevol,enabled,Drivers,System-wide,BitLocker Drive Encryption Filter Driver: BitLocker Drive Encryption Filter Driver,Microsoft Corporation,C:\Windows\System32\DRIVERS\fvevol.sys,10.0.19041.6456,C:\Windows\System32\DRIVERS\fvevol.sys
07/12/2019 09:07:57,HKLM\System\CurrentControlSet\Services,gencounter,enabled,Drivers,System-wide,Microsoft Hyper-V Generation Counter: Virtual Machine Generation Counter,Microsoft Corporation,C:\Windows\System32\drivers\vmgencounter.sys,10.0.19041.1,C:\Windows\System32\drivers\vmgencounter.sys
07/12/2019 09:07:56,HKLM\System\CurrentControlSet\Services,genericusbfn,enabled,Drivers,System-wide,Generic USB Function Class: Generic USB Function Class Driver,Microsoft Corporation,C:\Windows\System32\DriverStore\FileRepository\genericusbfn.inf_amd64_53931f0ae21d6d2c\genericusbfn.sys,10.0.19041.1,C:\Windows\System32\DriverStore\FileRepository\genericusbfn.inf_amd64_53931f0ae21d6d2c\genericusbfn.sys
25/07/2026 02:00:41,HKLM\System\CurrentControlSet\Services,GPIOClx0101,enabled,Drivers,System-wide,Microsoft GPIO Class Extension Driver: GPIO Class Extension Driver,Microsoft Corporation,C:\Windows\System32\Drivers\msgpioclx.sys,10.0.19041.5794,C:\Windows\System32\Drivers\msgpioclx.sys
07/12/2019 09:08:05,HKLM\System\CurrentControlSet\Services,GpuEnergyDrv,enabled,Drivers,System-wide,GPU Energy Driver: Computes energy consumed by GPU,Microsoft Corporation,C:\Windows\System32\drivers\gpuenergydrv.sys,10.0.19041.1,C:\Windows\System32\drivers\gpuenergydrv.sys
25/07/2026 02:00:09,HKLM\System\CurrentControlSet\Services,HdAudAddService,enabled,Drivers,System-wide,Microsoft 1.1 UAA Function Driver for High Definition Audio Service: High Definition Audio Function Driver,Microsoft Corporation,C:\Windows\System32\drivers\HdAudio.sys,10.0.19041.3636,C:\Windows\System32\drivers\HdAudio.sys
25/07/2026 02:00:09,HKLM\System\CurrentControlSet\Services,HDAudBus,enabled,Drivers,System-wide,Microsoft UAA Bus Driver for High Definition Audio: High Definition Audio Bus Driver,Microsoft Corporation,C:\Windows\System32\drivers\HDAudBus.sys,10.0.19041.6157,C:\Windows\System32\drivers\HDAudBus.sys
07/12/2019 09:07:54,HKLM\System\CurrentControlSet\Services,HidBatt,enabled,Drivers,System-wide,HID UPS Battery Driver: Hid Battery Driver,Microsoft Corporation,C:\Windows\System32\drivers\HidBatt.sys,10.0.19041.1,C:\Windows\System32\drivers\HidBatt.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,HidBth,enabled,Drivers,System-wide,Microsoft Bluetooth HID Miniport: Bluetooth Miniport Driver for HID Devices,Microsoft Corporation,C:\Windows\System32\drivers\hidbth.sys,10.0.19041.3636,C:\Windows\System32\drivers\hidbth.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,hidi2c,enabled,Drivers,System-wide,Microsoft I2C HID Miniport Driver: I2C HID Miniport Driver,Microsoft Corporation,C:\Windows\System32\drivers\hidi2c.sys,10.0.19041.6093,C:\Windows\System32\drivers\hidi2c.sys
07/12/2019 09:07:56,HKLM\System\CurrentControlSet\Services,hidinterrupt,enabled,Drivers,System-wide,Common Driver for HID Buttons implemented with interrupts: HID Button over Interrupt Driver,Microsoft Corporation,C:\Windows\System32\drivers\hidinterrupt.sys,10.0.19041.1,C:\Windows\System32\drivers\hidinterrupt.sys
07/12/2019 09:07:50,HKLM\System\CurrentControlSet\Services,HidIr,enabled,Drivers,System-wide,Microsoft Infrared HID Driver: Infrared Miniport Driver for Input Devices,Microsoft Corporation,C:\Windows\System32\drivers\hidir.sys,10.0.19041.1,C:\Windows\System32\drivers\hidir.sys
25/07/2026 02:00:11,HKLM\System\CurrentControlSet\Services,hidspi,enabled,Drivers,System-wide,Microsoft SPI HID Miniport Driver: SPI HID Miniport Driver,Microsoft Corporation,C:\Windows\System32\drivers\hidspi.sys,10.0.19041.3636,C:\Windows\System32\drivers\hidspi.sys
25/07/2026 02:01:08,HKLM\System\CurrentControlSet\Services,HidSpiCx,enabled,Drivers,System-wide,HidSpi KMDF Class Extension: HidSpi KMDF Class Extension,Microsoft Corporation,C:\Windows\system32\drivers\HidSpiCx.sys,10.0.19041.3636,C:\Windows\system32\drivers\HidSpiCx.sys
